"Product #"	"Price Type"	"Price"	"Volume"
"NWGP014A"	"WineClub"	"124.0000"	"124.0000"
"NWGP014B1"	"Retail"	"85.0000"	"85.0000"
"NWGP014B1"	"Wholesale"	"59.5000"	"59.5000"
"NWGP014B1"	"WineClub"	"68.0000"	"68.0000"
"NWGP014C"	"Retail"	"75.0000"	"75.0000"
"NWGP014C"	"Wholesale"	"52.5000"	"52.5000"
"NWGP014C"	"WineClub"	"60.0000"	"60.0000"
"NWGP014C1"	"Retail"	"75.0000"	"75.0000"
"NWGP014C1"	"Wholesale"	"52.5000"	"52.5000"
"NWGP014C1"	"WineClub"	"60.0000"	"60.0000"
"NWGP015A"	"Retail"	"85.0000"	"85.0000"
"NWGP015A"	"Wholesale"	"59.5000"	"59.5000"
"NWGP015A"	"WineClub"	"68.0000"	"68.0000"
"NWGP015B"	"Retail"	"115.0000"	"115.0000"
"NWGP015B"	"Wholesale"	"80.5000"	"80.5000"
"NWGP015B"	"WineClub"	"92.0000"	"92.0000"
"NWGP015C"	"Retail"	"175.0000"	"175.0000"
"NWGP015C"	"Wholesale"	"122.5000"	"122.5000"
"NWGP015C"	"WineClub"	"140.0000"	"140.0000"
"NWLED007"	"Retail"	"0.0000"	"0.0000"
"NWLED007"	"Wholesale"	"0.0000"	"0.0000"
"NWLED007"	"WineClub"	"0.0000"	"0.0000"
"NWLED010"	"Wholesale"	"20.0000"	"0.0000"
"NWLED010"	"WineClub"	"20.0000"	"0.0000"
"NWLED011"	"Wholesale"	"20.0000"	"0.0000"
"NWLED012"	"Wholesale"	"5.0000"	"0.0000"
"NWLED013"	"Wholesale"	"25.0000"	"0.0000"
"NWLED014"	"Wholesale"	"20.0000"	"0.0000"
"NWLED016"	"Wholesale"	"195.0000"	"0.0000"
"NWLED017"	"Wholesale"	"295.0000"	"0.0000"
"NWLED018"	"Wholesale"	"85.0000"	"0.0000"
"NWLED019"	"Wholesale"	"25.0000"	"0.0000"
"NWLGP001"	"Retail"	"52.0000"	"52.0000"
"NWLGP001"	"Wholesale"	"36.4000"	"36.4000"
"NWLGP001"	"WineClub"	"41.6000"	"41.6000"
"NWLGP002"	"Retail"	"62.0000"	"62.0000"
"NWLGP002"	"Wholesale"	"43.4000"	"43.4000"
"NWLGP002"	"WineClub"	"49.6000"	"49.6000"
"NWLGP005"	"Retail"	"85.0000"	"85.0000"
"NWLGP005"	"Wholesale"	"59.5000"	"59.5000"
"NWLGP005"	"WineClub"	"68.0000"	"68.0000"
"NWLGP006"	"Retail"	"175.0000"	"175.0000"
"NWLGP006"	"Wholesale"	"122.5000"	"122.5000"
"NWLGP006"	"WineClub"	"140.0000"	"140.0000"
"NWLKT001"	"Wholesale"	"199.0000"	"0.0000"
"NWLKT002"	"Wholesale"	"199.0000"	"0.0000"
"NWLKT003"	"Wholesale"	"199.0000"	"0.0000"
"NWLKT003A"	"Wholesale"	"199.0000"	"0.0000"
"NWLKT004A"	"Wholesale"	"295.0000"	"0.0000"
"NWLKT005"	"Wholesale"	"295.0000"	"0.0000"
"NWLKT006"	"Wholesale"	"295.0000"	"0.0000"
"NWLKT007"	"Wholesale"	"295.0000"	"0.0000"
"NWLLT001"	"Retail"	"0.0000"	"0.0000"
"NWLLT001"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT001"	"WineClub"	"0.0000"	"0.0000"
"NWLLT0414"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT0414"	"WineClub"	"0.0000"	"0.0000"
"NWLLT0514"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT0514"	"WineClub"	"0.0000"	"0.0000"
"NWLLT0514R"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT0514R"	"WineClub"	"0.0000"	"0.0000"
"NWLLT101"	"Retail"	"0.0000"	"0.0000"
"NWLLT101"	"Wholesale"	"0.3300"	"0.0000"
"NWLLT101"	"WineClub"	"0.0000"	"0.0000"
"NWLLT1113"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT1113"	"WineClub"	"0.0000"	"0.0000"
"NWLLT1113R"	"Retail"	"0.0000"	"0.0000"
"NWLLT1113R"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT1113R"	"WineClub"	"0.0000"	"0.0000"
"NWLLT513"	"Retail"	"0.0000"	"0.0000"
"NWLLT513"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT513"	"WineClub"	"0.0000"	"0.0000"
"NWLLT513R"	"Retail"	"0.0000"	"0.0000"
"NWLLT513R"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT513R"	"WineClub"	"0.0000"	"0.0000"
"NWLLT913"	"Retail"	"0.0000"	"0.0000"
"NWLLT913"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT913"	"WineClub"	"0.0000"	"0.0000"
"NWLLT913R"	"Retail"	"0.0000"	"0.0000"
"NWLLT913R"	"Wholesale"	"0.0000"	"0.0000"
"NWLLT913R"	"WineClub"	"0.0000"	"0.0000"
"NWLPR006"	"Wholesale"	"0.0000"	"0.0000"
"NWLTE001"	"Retail"	"79.0000"	"54.0000"
"NWLTE001"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE001"	"WineClub"	"63.2000"	"38.2000"
"NWLTE002"	"Retail"	"89.0000"	"64.0000"
"NWLTE002"	"Wholesale"	"71.2000"	"46.2000"
"NWLTE002"	"WineClub"	"71.2000"	"46.2000"
"NWLTE003"	"Retail"	"119.0000"	"94.0000"
"NWLTE003"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE003"	"WineClub"	"95.2000"	"70.2000"
"NWLTE004"	"Retail"	"189.0000"	"164.0000"
"NWLTE004"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE004"	"WineClub"	"151.2000"	"126.2000"
"NWLTE005"	"Retail"	"289.0000"	"264.0000"
"NWLTE005"	"Wholesale"	"231.2000"	"206.2000"
"NWLTE005"	"WineClub"	"231.2000"	"206.2000"
"NWLTE006"	"Retail"	"389.0000"	"364.0000"
"NWLTE006"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE006"	"WineClub"	"311.2000"	"286.2000"
"NWLTE007"	"Wholesale"	"97.2000"	"97.2000"
"NWLTE008"	"Wholesale"	"175.8000"	"175.8000"
"NWLTE009"	"Retail"	"79.0000"	"54.0000"
"NWLTE009"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE009"	"WineClub"	"63.2000"	"38.2000"
"NWLTE010"	"Retail"	"99.0000"	"74.0000"
"NWLTE010"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE010"	"WineClub"	"79.2000"	"54.2000"
"NWLTE011"	"Retail"	"119.0000"	"94.0000"
"NWLTE011"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE011"	"WineClub"	"95.2000"	"70.2000"
"NWLTE012"	"Retail"	"79.0000"	"54.0000"
"NWLTE012"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE012"	"WineClub"	"63.2000"	"38.2000"
"NWLTE012A"	"Retail"	"79.0000"	"54.0000"
"NWLTE012A"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE012A"	"WineClub"	"63.2000"	"38.2000"
"NWLTE013"	"Retail"	"99.0000"	"74.0000"
"NWLTE013"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE013"	"WineClub"	"79.2000"	"54.2000"
"NWLTE013A"	"Retail"	"99.0000"	"74.0000"
"NWLTE013A"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE013A"	"WineClub"	"79.2000"	"54.2000"
"NWLTE014"	"Retail"	"119.0000"	"94.0000"
"NWLTE014"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE014"	"WineClub"	"95.2000"	"70.2000"
"NWLTE014A"	"Retail"	"119.0000"	"94.0000"
"NWLTE014A"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE014A"	"WineClub"	"95.2000"	"70.2000"
"NWLTE015"	"Retail"	"189.0000"	"164.0000"
"NWLTE015"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE015"	"WineClub"	"151.2000"	"126.2000"
"NWLTE015A"	"Retail"	"189.0000"	"164.0000"
"NWLTE015A"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE015A"	"WineClub"	"151.2000"	"126.2000"
"NWLTE017"	"Retail"	"389.0000"	"364.0000"
"NWLTE017"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE017"	"WineClub"	"311.2000"	"286.2000"
"NWLTE018"	"Retail"	"79.0000"	"54.0000"
"NWLTE018"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE018"	"WineClub"	"63.2000"	"38.2000"
"NWLTE018A"	"Retail"	"79.0000"	"54.0000"
"NWLTE018A"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE018A"	"WineClub"	"63.2000"	"38.2000"
"NWLTE019"	"Retail"	"99.0000"	"74.0000"
"NWLTE019"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE019"	"WineClub"	"79.2000"	"54.2000"
"NWLTE020"	"Retail"	"119.0000"	"94.0000"
"NWLTE020"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE020"	"WineClub"	"95.2000"	"70.2000"
"NWLTE021"	"Retail"	"189.0000"	"164.0000"
"NWLTE021"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE021"	"WineClub"	"151.2000"	"126.2000"
"NWLTE022"	"Retail"	"199.0000"	"174.0000"
"NWLTE022"	"Wholesale"	"159.2000"	"134.2000"
"NWLTE022"	"WineClub"	"159.2000"	"134.4000"
"NWLTE023"	"Retail"	"289.0000"	"264.0000"
"NWLTE023"	"Wholesale"	"231.2000"	"206.2000"
"NWLTE023"	"WineClub"	"231.2000"	"206.2000"
"NWLTE024"	"Retail"	"389.0000"	"364.0000"
"NWLTE024"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE024"	"WineClub"	"311.2000"	"286.2000"
"NWLTE025A"	"Retail"	"266.9000"	"266.9000"
"NWLTE025A"	"Wholesale"	"197.8200"	"197.8200"
"NWLTE025A"	"WineClub"	"211.9500"	"211.9500"
"NWLTE026"	"Retail"	"79.0000"	"54.0000"
"NWLTE026"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE026"	"WineClub"	"63.2000"	"38.2000"
"NWLTE026A"	"Retail"	"79.0000"	"54.0000"
"NWLTE026A"	"Wholesale"	"63.2000"	"38.2000"
"NWLTE026A"	"WineClub"	"63.2000"	"38.2000"
"NWLTE027"	"Retail"	"99.0000"	"74.0000"
"NWLTE027"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE027"	"WineClub"	"79.2000"	"54.2000"
"NWLTE028"	"Retail"	"119.0000"	"94.0000"
"NWLTE028"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE028"	"WineClub"	"95.2000"	"70.2000"
"NWLTE028A"	"Retail"	"119.0000"	"94.0000"
"NWLTE028A"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE028A"	"WineClub"	"95.2000"	"70.2000"
"NWLTE029"	"Retail"	"189.0000"	"164.0000"
"NWLTE029"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE029"	"WineClub"	"151.2000"	"126.2000"
"NWLTE029A"	"Retail"	"189.0000"	"164.0000"
"NWLTE029A"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE029A"	"WineClub"	"151.2000"	"126.2000"
"NWLTE030"	"Retail"	"199.0000"	"174.0000"
"NWLTE030"	"Wholesale"	"159.2000"	"134.2000"
"NWLTE030"	"WineClub"	"159.2000"	"134.4000"
"NWLTE031"	"Retail"	"289.0000"	"264.0000"
"NWLTE031"	"Wholesale"	"231.2000"	"206.2000"
"NWLTE031"	"WineClub"	"231.2000"	"206.2000"
"NWLTE031A"	"Retail"	"289.0000"	"264.0000"
"NWLTE031A"	"Wholesale"	"231.2000"	"206.2000"
"NWLTE031A"	"WineClub"	"231.2000"	"206.2000"
"NWLTE032"	"Retail"	"389.0000"	"364.0000"
"NWLTE032"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE032"	"WineClub"	"311.2000"	"286.2000"
"NWLTE033"	"Wholesale"	"139.2000"	"139.2000"
"NWLTE034"	"Retail"	"139.0000"	"119.0000"
"NWLTE034"	"Wholesale"	"111.2000"	"91.2000"
"NWLTE034"	"WineClub"	"111.2000"	"91.2000"
"NWLTE035"	"Retail"	"79.0000"	"59.0000"
"NWLTE035"	"Wholesale"	"63.2000"	"43.2000"
"NWLTE035"	"WineClub"	"63.2000"	"43.2000"
"NWLTE036"	"Retail"	"99.0000"	"74.0000"
"NWLTE036"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE036"	"WineClub"	"79.2000"	"54.2000"
"NWLTE037"	"Retail"	"119.0000"	"94.0000"
"NWLTE037"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE037"	"WineClub"	"95.2000"	"70.2000"
"NWLTE038"	"Retail"	"189.0000"	"164.0000"
"NWLTE038"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE038"	"WineClub"	"151.2000"	"126.2000"
"NWLTE039"	"Retail"	"199.0000"	"174.0000"
"NWLTE039"	"Wholesale"	"159.2000"	"134.2000"
"NWLTE039"	"WineClub"	"159.2000"	"134.4000"
"NWLTE040"	"Retail"	"289.0000"	"264.0000"
"NWLTE040"	"Wholesale"	"231.2000"	"206.2000"
"NWLTE040"	"WineClub"	"231.2000"	"206.2000"
"NWLTE041"	"Retail"	"389.0000"	"364.0000"
"NWLTE041"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE041"	"WineClub"	"311.2000"	"286.2000"
"NWLTE042"	"Wholesale"	"109.0000"	"109.0000"
"NWLTE043"	"Wholesale"	"207.0000"	"207.0000"
"NWLTE044"	"Retail"	"49.0000"	"31.0000"
"NWLTE044"	"Wholesale"	"39.2000"	"21.2000"
"NWLTE044"	"WineClub"	"39.2000"	"21.2000"
"NWLTE045"	"Retail"	"79.0000"	"59.0000"
"NWLTE045"	"Wholesale"	"63.2000"	"43.2000"
"NWLTE045"	"WineClub"	"63.2000"	"43.2000"
"NWLTE046"	"Retail"	"99.0000"	"74.0000"
"NWLTE046"	"Wholesale"	"79.2000"	"54.2000"
"NWLTE046"	"WineClub"	"79.2000"	"54.2000"
"NWLTE047"	"Retail"	"119.0000"	"94.0000"
"NWLTE047"	"Wholesale"	"95.2000"	"70.2000"
"NWLTE047"	"WineClub"	"95.2000"	"70.2000"
"NWLTE048"	"Retail"	"189.0000"	"164.0000"
"NWLTE048"	"Wholesale"	"151.2000"	"126.2000"
"NWLTE048"	"WineClub"	"151.2000"	"126.2000"
"NWLTE049"	"Retail"	"199.0000"	"174.0000"
"NWLTE049"	"Wholesale"	"159.2000"	"134.2000"
"NWLTE049"	"WineClub"	"159.2000"	"134.4000"
"NWLTE050"	"Retail"	"389.0000"	"364.0000"
"NWLTE050"	"Wholesale"	"311.2000"	"286.2000"
"NWLTE050"	"WineClub"	"311.2000"	"286.2000"
"NWLTE051"	"Retail"	"199.0000"	"174.0000"
"NWLTE051"	"Wholesale"	"159.2000"	"134.2000"
"NWLTE051"	"WineClub"	"159.2000"	"134.4000"
"NWLTE058"	"Wholesale"	"149.0000"	"149.0000"
"NWLWB001"	"Retail"	"3.0000"	"1.5000"
"NWLWB001"	"Wholesale"	"3.0000"	"1.5000"
"NWLWB001"	"WineClub"	"3.0000"	"1.5000"
"NWLWC001"	"Retail"	"0.0000"	"0.0000"
"NWLWC001"	"Wholesale"	"0.0000"	"0.0000"
"NWLWC001"	"WineClub"	"0.0000"	"0.0000"
"NWLWC002"	"Retail"	"0.0000"	"0.0000"
"NWLWC002"	"Wholesale"	"0.0000"	"0.0000"
"NWLWC002"	"WineClub"	"0.0000"	"0.0000"
"NWLWC0214"	"Retail"	"108.0000"	"54.0000"
"NWLWC0214"	"Wholesale"	"94.5000"	"47.2500"
"NWLWC0214"	"WineClub"	"108.0000"	"54.0000"
"NWLWC0214R"	"Retail"	"124.0000"	"62.0000"
"NWLWC0214R"	"Wholesale"	"108.5000"	"54.2500"
"NWLWC0214R"	"WineClub"	"124.0000"	"62.0000"
"NWLWC0414"	"Retail"	"85.0000"	"85.0000"
"NWLWC0414"	"Wholesale"	"59.5000"	"29.7500"
"NWLWC0414"	"WineClub"	"68.0000"	"34.0000"
"NWLWC0414R"	"Retail"	"90.0000"	"90.0000"
"NWLWC0414R"	"Wholesale"	"63.0000"	"31.5000"
"NWLWC0414R"	"WineClub"	"72.0000"	"36.0000"
"NWLWC0514"	"Wholesale"	"87.5000"	"43.7500"
"NWLWC0514"	"WineClub"	"100.0000"	"50.0000"
"NWLWC0514R"	"Wholesale"	"94.5000"	"47.2500"
"NWLWC0514R"	"WineClub"	"108.0000"	"54.0000"
"NWLWC0914"	"Wholesale"	"69.3000"	"34.6500"
"NWLWC0914"	"WineClub"	"79.2000"	"39.6000"
"NWLWC0914R"	"Wholesale"	"81.2000"	"40.6000"
"NWLWC0914R"	"WineClub"	"81.2000"	"40.6000"
"NWLWC1113"	"Retail"	"82.4000"	"41.2000"
"NWLWC1113"	"Wholesale"	"72.1000"	"36.0500"
"NWLWC1113"	"WineClub"	"82.4000"	"41.2000"
"NWLWC1113R"	"Retail"	"120.0000"	"60.0000"
"NWLWC1113R"	"Wholesale"	"105.0000"	"52.5000"
"NWLWC1113R"	"WineClub"	"120.0000"	"60.0000"
"NWLWC1114"	"Wholesale"	"84.0000"	"42.0000"
"NWLWC1114"	"WineClub"	"96.0000"	"48.0000"
"NWLWC1114R"	"Wholesale"	"105.0000"	"52.5000"
"NWLWC1114R"	"WineClub"	"120.0000"	"60.0000"
"NWLWC513"	"Wholesale"	"70.0000"	"35.0000"
"NWLWC513"	"WineClub"	"80.0000"	"40.0000"
"NWLWC513R"	"Wholesale"	"70.0000"	"35.0000"
"NWLWC513R"	"WineClub"	"80.0000"	"40.0000"
"NWLWC913"	"Wholesale"	"69.3000"	"34.6500"
"NWLWC913"	"WineClub"	"79.2000"	"39.6000"
"NWLWC913R"	"Wholesale"	"74.9000"	"37.4500"
"NWLWC913R"	"WineClub"	"85.6000"	"42.8000"
"PRPN0636"	"Retail"	"30.0000"	"30.0000"
"PRPN0636"	"Wholesale"	"21.0000"	"21.0000"
"PRPN0636"	"WineClub"	"24.0000"	"24.0000"
"RACS113H"	"Retail"	"75.0000"	"75.0000"
"RACS113H"	"Wholesale"	"52.5000"	"52.5000"
"RACS113H"	"WineClub"	"60.0000"	"60.0000"
"RACSC093"	"Retail"	"75.0000"	"75.0000"
"RACSC093"	"Wholesale"	"52.5000"	"52.0000"
"RACSC093"	"WineClub"	"60.0000"	"60.0000"
"RACSO053"	"Retail"	"35.0000"	"35.0000"
"RACSO053"	"Wholesale"	"24.5000"	"24.5000"
"RACSO053"	"WineClub"	"28.0000"	"28.0000"
"RACSR093"	"Retail"	"75.0000"	"37.5000"
"RACSR093"	"Wholesale"	"52.5000"	"26.2500"
"RACSR093"	"WineClub"	"60.0000"	"30.0000"
"RACSR103"	"Retail"	"75.0000"	"37.5000"
"RACSR103"	"Wholesale"	"52.5000"	"26.2500"
"RACSR103"	"WineClub"	"60.0000"	"30.0000"
"RACSS053"	"Retail"	"35.0000"	"35.0000"
"RACSS053"	"Wholesale"	"24.5000"	"24.5000"
"RACSS053"	"WineClub"	"28.0000"	"28.0000"
"RACSS063"	"Retail"	"35.0000"	"35.0000"
"RACSS063"	"Wholesale"	"24.5000"	"24.5000"
"RACSS063"	"WineClub"	"28.0000"	"28.0000"
"RACSS083"	"Retail"	"75.0000"	"37.5000"
"RACSS083"	"Wholesale"	"52.5000"	"26.2500"
"RACSS083"	"WineClub"	"60.0000"	"30.0000"
"RACSS093"	"Retail"	"85.0000"	"85.0000"
"RACSS093"	"Wholesale"	"59.5000"	"59.5000"
"RACSS093"	"WineClub"	"68.0000"	"68.0000"
"RAME063"	"Retail"	"35.0000"	"0.0000"
"RAME063"	"Wholesale"	"24.5000"	"0.0000"
"RAME063"	"WineClub"	"28.0000"	"19.0000"
"RASDfalkjfsad"	"Retail"	"18.0000"	"0.0000"
"RASDfalkjfsad"	"Wholesale"	"12.6000"	"0.0000"
"RASDfalkjfsad"	"WineClub"	"0.0000"	"0.0000"
"RFCS0936HB"	"Retail"	"28.0000"	"25.0000"
"RFCS0936HB"	"Wholesale"	"19.6000"	"16.6000"
"RFCS0936HB"	"WineClub"	"22.4000"	"19.4000"
"RFCSF093"	"Retail"	"24.0000"	"24.0000"
"RFCSF093"	"Wholesale"	"16.8000"	"16.8000"
"RFCSF093"	"WineClub"	"19.2000"	"19.2000"
"RFCSF093HS"	"Retail"	"22.0000"	"0.0000"
"RFCSF093HS"	"Wholesale"	"22.0000"	"0.0000"
"RFCSF093HS"	"WineClub"	"22.0000"	"0.0000"
"RFCSF123HB"	"Retail"	"28.0000"	"25.0000"
"RFCSF123HB"	"Wholesale"	"19.6000"	"16.6000"
"RFCSF123HB"	"WineClub"	"22.4000"	"19.4000"
"RFCSF123HF"	"Retail"	"28.0000"	"28.0000"
"RFCSF123HF"	"Wholesale"	"19.6000"	"19.6000"
"RFCSF123HF"	"WineClub"	"22.4000"	"22.4000"
"RFCSF123HM"	"Retail"	"28.0000"	"28.0000"
"RFCSF123HM"	"Wholesale"	"19.6000"	"19.6000"
"RFCSF123HM"	"WineClub"	"22.4000"	"22.4000"
"RFCSF123HP"	"Retail"	"28.0000"	"28.0000"
"RFCSF123HP"	"Wholesale"	"19.6000"	"19.6000"
"RFCSF123HP"	"WineClub"	"22.4000"	"22.4000"
"RFCSF123HV"	"Retail"	"28.0000"	"28.0000"
"RFCSF123HV"	"Wholesale"	"19.6000"	"19.6000"
"RFCSF123HV"	"WineClub"	"22.4000"	"22.4000"
"RFCSS113"	"Retail"	"24.0000"	"24.0000"
"RFCSS113"	"Wholesale"	"16.8000"	"16.8000"
"RFCSS113"	"WineClub"	"19.2000"	"19.2000"
"RFRE0936S"	"Wholesale"	"15.0000"	"0.0000"
"RFRE0936X"	"Retail"	"288.0000"	"288.0000"
"RFRE0936X"	"Wholesale"	"201.6000"	"201.6000"
"RFRE0936X"	"WineClub"	"230.4000"	"230.4000"
"RFSB113H"	"Retail"	"18.0000"	"18.0000"
"RFSB113H"	"Wholesale"	"12.6000"	"12.6000"
"RFSB113H"	"WineClub"	"14.4000"	"14.4000"
"RFSB123H"	"Retail"	"18.0000"	"18.0000"
"RFSB123H"	"Wholesale"	"12.6000"	"12.6000"
"RFSB123H"	"WineClub"	"14.4000"	"14.4000"
"RFSB133H"	"Retail"	"18.0000"	"18.0000"
"RFSB133H"	"Wholesale"	"12.6000"	"12.6000"
"RFSB133H"	"WineClub"	"14.4000"	"14.4000"
"RGCH123"	"Retail"	"75.0000"	"75.0000"
"RGCH123"	"Wholesale"	"52.5000"	"52.5000"
"RGCH123"	"WineClub"	"60.0000"	"60.0000"
"RGCS023"	"Retail"	"165.0000"	"165.0000"
"RGCS023"	"Wholesale"	"115.5000"	"115.5000"
"RGCS023"	"WineClub"	"132.0000"	"132.0000"
"RGCS083"	"Retail"	"115.0000"	"57.5000"
"RGCS083"	"Wholesale"	"80.5000"	"40.2500"
"RGCS083"	"WineClub"	"92.0000"	"46.0000"
"RGCS093"	"Retail"	"130.0000"	"65.0000"
"RGCS093"	"Wholesale"	"91.0000"	"45.5000"
"RGCS093"	"WineClub"	"104.0000"	"52.0000"
"RGCS103"	"Retail"	"125.0000"	"125.0000"
"RGCS103"	"Wholesale"	"87.5000"	"87.5000"
"RGCS103"	"WineClub"	"100.0000"	"100.0000"
"RLRM103"	"Retail"	"40.0000"	"20.0000"
"RLRM103"	"Wholesale"	"28.0000"	"14.0000"
"RLRM103"	"WineClub"	"32.0000"	"16.0000"
"RLRW063"	"Retail"	"40.0000"	"20.0000"
"RLRW063"	"Wholesale"	"28.0000"	"14.0000"
"RLRW063"	"WineClub"	"32.0000"	"16.0000"
"RNCH113"	"Retail"	"20.0000"	"10.0000"
"RNCH113"	"Wholesale"	"14.0000"	"7.0000"
"RNCH113"	"WineClub"	"16.0000"	"8.0000"
"RNCH123"	"Retail"	"20.0000"	"10.0000"
"RNCH123"	"Wholesale"	"14.0000"	"7.0000"
"RNCH123"	"WineClub"	"16.0000"	"8.0000"
"RNCH123H"	"Retail"	"18.0000"	"18.0000"
"RNCH123H"	"Wholesale"	"12.6000"	"12.6000"
"RNCH123H"	"WineClub"	"14.4000"	"14.4000"
"RNCH123HB"	"Retail"	"24.0000"	"21.0000"
"RNCH123HB"	"Wholesale"	"16.8000"	"13.8000"
"RNCH123HB"	"WineClub"	"19.2000"	"16.2000"
"RNCH123HF"	"Retail"	"24.0000"	"24.0000"
"RNCH123HF"	"Wholesale"	"16.8000"	"16.8000"
"RNCH123HF"	"WineClub"	"20.0000"	"20.0000"
"RNCH123HM"	"Retail"	"24.0000"	"24.0000"
"RNCH123HM"	"Wholesale"	"16.8000"	"16.8000"
"RNCH123HM"	"WineClub"	"20.0000"	"20.0000"
"RNCH123HP"	"Retail"	"24.0000"	"24.0000"
"RNCH123HP"	"Wholesale"	"16.8000"	"16.8000"
"RNCH123HP"	"WineClub"	"20.0000"	"20.0000"
"RNCH123HV"	"Retail"	"12.0000"	"12.0000"
"RNCH123HV"	"Wholesale"	"8.4000"	"8.4000"
"RNCH123HV"	"WineClub"	"9.6000"	"9.6000"
"RNCS055"	"Retail"	"160.0000"	"80.0000"
"RNCS055"	"Wholesale"	"112.0000"	"56.0000"
"RNCS055"	"WineClub"	"128.0000"	"64.0000"
"RNCS103"	"Retail"	"40.0000"	"40.0000"
"RNCS103"	"Wholesale"	"28.0000"	"28.0000"
"RNCS103"	"WineClub"	"32.0000"	"32.0000"
"RNCS113"	"Retail"	"40.0000"	"20.0000"
"RNCS113"	"Wholesale"	"28.0000"	"14.0000"
"RNCS113"	"WineClub"	"32.0000"	"16.0000"
"RNME033"	"Retail"	"28.0000"	"28.0000"
"RNME033"	"Wholesale"	"19.6000"	"19.6000"
"RNME033"	"WineClub"	"22.4000"	"22.4000"
"RNME053"	"Retail"	"28.0000"	"28.0000"
"RNME053"	"Wholesale"	"19.6000"	"19.6000"
"RNME053"	"WineClub"	"22.4000"	"22.4000"
"RNME083"	"Retail"	"28.0000"	"28.0000"
"RNME083"	"Wholesale"	"19.6000"	"19.6000"
"RNME083"	"WineClub"	"22.4000"	"22.4000"
"RNME093"	"Retail"	"24.0000"	"24.0000"
"RNME093"	"Wholesale"	"16.8000"	"16.8000"
"RNME093"	"WineClub"	"19.2000"	"19.2000"
"RNME103"	"Retail"	"24.0000"	"24.0000"
"RNME103"	"Wholesale"	"16.8000"	"16.8000"
"RNME103"	"WineClub"	"19.2000"	"19.2000"
"RNME113"	"Retail"	"24.0000"	"24.0000"
"RNME113"	"Wholesale"	"16.8000"	"16.8000"
"RNME113"	"WineClub"	"19.2000"	"19.2000"
"RNZN123H"	"Retail"	"36.0000"	"36.0000"
"RNZN123H"	"Wholesale"	"25.2000"	"25.2000"
"RNZN123H"	"WineClub"	"28.8000"	"28.8000"
"Test123"	"WineClub"	"25.0000"	"50.0000"
"Test123AS"	"WineClub"	"25.0000"	"50.0000"
"UJCB035"	"Retail"	"39.9500"	"19.9700"
"UJCB035"	"Wholesale"	"27.9700"	"13.9800"
"UJCB035"	"WineClub"	"31.9600"	"15.9800"
